species,id,ws,wd,date,depart,mass,mass_st,age
WALB,WALB_03,8.806010547,113.1082798,03/12/2009,0,9.8,-1.20549202,270
WALB,WALB_03,3.026111153,-33.17022877,04/12/2009,0,9.8,-1.20549202,271
WALB,WALB_03,9.341523966,92.56717408,05/12/2009,0,9.8,-1.20549202,272
WALB,WALB_03,7.737051595,84.56720722,06/12/2009,0,9.8,-1.20549202,273
WALB,WALB_03,4.550960777,57.75082656,07/12/2009,0,9.8,-1.20549202,274
WALB,WALB_03,4.429901095,123.6712166,08/12/2009,0,9.8,-1.20549202,275
WALB,WALB_03,8.305474506,34.20428032,09/12/2009,0,9.8,-1.20549202,276
WALB,WALB_03,7.034943742,91.29464868,10/12/2009,0,9.8,-1.20549202,277
WALB,WALB_03,7.13827957,107.8245325,11/12/2009,0,9.8,-1.20549202,278
WALB,WALB_03,9.965110484,55.8386872,12/12/2009,0,9.8,-1.20549202,279
WALB,WALB_03,10.10057474,96.83792355,13/12/2009,0,9.8,-1.20549202,280
WALB,WALB_03,6.962442253,15.49631946,14/12/2009,1,9.8,-1.20549202,281
WALB,WALB_06,5.046015942,148.4892388,27/11/2009,0,9.5,-1.506865024,259
WALB,WALB_06,9.70719341,98.26866507,28/11/2009,0,9.5,-1.506865024,260
WALB,WALB_06,8.70511056,138.0935579,29/11/2009,0,9.5,-1.506865024,261
WALB,WALB_06,12.90617953,168.3930616,30/11/2009,0,9.5,-1.506865024,262
WALB,WALB_06,10.12496438,147.1199102,01/12/2009,0,9.5,-1.506865024,263
WALB,WALB_06,9.317348746,144.2968846,02/12/2009,0,9.5,-1.506865024,264
WALB,WALB_06,8.806010547,113.1082798,03/12/2009,0,9.5,-1.506865024,265
WALB,WALB_06,3.026111153,-33.17022877,04/12/2009,0,9.5,-1.506865024,266
WALB,WALB_06,9.341523966,92.56717408,05/12/2009,0,9.5,-1.506865024,267
WALB,WALB_06,7.737051595,84.56720722,06/12/2009,0,9.5,-1.506865024,268
WALB,WALB_06,4.550960777,57.75082656,07/12/2009,0,9.5,-1.506865024,269
WALB,WALB_06,4.429901095,123.6712166,08/12/2009,0,9.5,-1.506865024,270
WALB,WALB_06,8.305474506,34.20428032,09/12/2009,0,9.5,-1.506865024,271
WALB,WALB_06,7.034943742,91.29464868,10/12/2009,0,9.5,-1.506865024,272
WALB,WALB_06,7.13827957,107.8245325,11/12/2009,0,9.5,-1.506865024,273
WALB,WALB_06,9.965110484,55.8386872,12/12/2009,0,9.5,-1.506865024,274
WALB,WALB_06,10.10057474,96.83792355,13/12/2009,0,9.5,-1.506865024,275
WALB,WALB_06,6.962442253,15.49631946,14/12/2009,0,9.5,-1.506865024,276
WALB,WALB_06,3.69142677,177.0619609,15/12/2009,0,9.5,-1.506865024,277
WALB,WALB_06,4.032220178,-113.8452305,16/12/2009,1,9.5,-1.506865024,278
WALB,WALB_11,8.026137614,-171.8422757,21/11/2009,0,10.5,-0.502288341,256
WALB,WALB_11,8.883336831,147.839709,22/11/2009,0,10.5,-0.502288341,257
WALB,WALB_11,6.754973621,132.6502672,23/11/2009,0,10.5,-0.502288341,258
WALB,WALB_11,7.892595982,80.66569841,24/11/2009,0,10.5,-0.502288341,259
WALB,WALB_11,8.332076997,94.396146,25/11/2009,0,10.5,-0.502288341,260
WALB,WALB_11,7.595433601,143.4358356,26/11/2009,0,10.5,-0.502288341,261
WALB,WALB_11,5.046015942,148.4892388,27/11/2009,0,10.5,-0.502288341,262
WALB,WALB_11,9.70719341,98.26866507,28/11/2009,0,10.5,-0.502288341,263
WALB,WALB_11,8.70511056,138.0935579,29/11/2009,0,10.5,-0.502288341,264
WALB,WALB_11,12.90617953,168.3930616,30/11/2009,0,10.5,-0.502288341,265
WALB,WALB_11,10.12496438,147.1199102,01/12/2009,0,10.5,-0.502288341,266
WALB,WALB_11,9.317348746,144.2968846,02/12/2009,0,10.5,-0.502288341,267
WALB,WALB_11,8.806010547,113.1082798,03/12/2009,0,10.5,-0.502288341,268
WALB,WALB_11,3.026111153,-33.17022877,04/12/2009,0,10.5,-0.502288341,269
WALB,WALB_11,9.341523966,92.56717408,05/12/2009,0,10.5,-0.502288341,270
WALB,WALB_11,7.737051595,84.56720722,06/12/2009,0,10.5,-0.502288341,271
WALB,WALB_11,4.550960777,57.75082656,07/12/2009,0,10.5,-0.502288341,272
WALB,WALB_11,4.429901095,123.6712166,08/12/2009,0,10.5,-0.502288341,273
WALB,WALB_11,8.305474506,34.20428032,09/12/2009,0,10.5,-0.502288341,274
WALB,WALB_11,7.034943742,91.29464868,10/12/2009,1,10.5,-0.502288341,275
WCP,WCP_03,5.353660833,159.0205873,31/03/2015,0,NA,NA,70
WCP,WCP_03,8.321666497,124.2300428,01/04/2015,0,NA,NA,71
WCP,WCP_03,12.40089359,152.7214593,02/04/2015,0,NA,NA,72
WCP,WCP_03,12.05743591,145.3776535,03/04/2015,0,NA,NA,73
WCP,WCP_03,10.40110787,94.17393741,04/04/2015,0,NA,NA,74
WCP,WCP_03,8.513666254,85.69857283,05/04/2015,0,NA,NA,75
WCP,WCP_03,10.54610412,69.86282377,06/04/2015,0,NA,NA,76
WCP,WCP_03,10.00183481,44.42170773,07/04/2015,0,NA,NA,77
WCP,WCP_03,9.197067178,14.82142697,08/04/2015,0,NA,NA,78
WCP,WCP_03,6.08207348,46.84520855,09/04/2015,0,NA,NA,79
WCP,WCP_03,4.262460155,79.79761619,10/04/2015,0,NA,NA,80
WCP,WCP_03,4.639134478,-163.5417792,11/04/2015,0,NA,NA,81
WCP,WCP_03,6.688555919,137.5514138,12/04/2015,0,NA,NA,82
WCP,WCP_03,7.465151326,137.3547092,13/04/2015,0,NA,NA,83
WCP,WCP_03,9.079987126,100.1398187,14/04/2015,1,NA,NA,84
WCP,WCP_02,9.95101099,56.70908284,16/04/2015,0,NA,NA,86
WCP,WCP_02,12.17591139,91.30444152,17/04/2015,0,NA,NA,87
WCP,WCP_02,8.41841519,96.32226219,18/04/2015,0,NA,NA,88
WCP,WCP_02,3.172795314,-55.63010737,19/04/2015,0,NA,NA,89
WCP,WCP_02,9.504647152,-166.9346619,20/04/2015,0,NA,NA,90
WCP,WCP_02,7.878459584,58.79442972,21/04/2015,0,NA,NA,91
WCP,WCP_02,12.63474742,95.66171821,22/04/2015,0,NA,NA,92
WCP,WCP_02,8.368901777,80.71491108,23/04/2015,0,NA,NA,93
WCP,WCP_02,14.24346835,52.224447,24/04/2015,0,NA,NA,94
WCP,WCP_02,11.67279335,56.77214854,25/04/2015,0,NA,NA,95
WCP,WCP_02,8.109839509,43.42530205,26/04/2015,0,NA,NA,96
WCP,WCP_02,6.850983631,11.20230115,27/04/2015,0,NA,NA,97
WCP,WCP_02,7.395580592,7.509367684,28/04/2015,0,NA,NA,98
WCP,WCP_02,8.091295336,60.92472064,29/04/2015,0,NA,NA,99
WCP,WCP_02,8.237648947,94.20176097,30/04/2015,0,NA,NA,100
WCP,WCP_02,8.795241829,104.0897276,01/05/2015,0,NA,NA,101
WCP,WCP_02,11.39539956,139.0182902,02/05/2015,0,NA,NA,102
WCP,WCP_02,7.546150552,139.6035644,03/05/2015,0,NA,NA,103
WCP,WCP_02,12.66111246,140.2482221,04/05/2015,0,NA,NA,104
WCP,WCP_02,10.17870191,86.49940033,05/05/2015,1,NA,NA,105
WCP,WCP_05,8.41841519,96.32226219,18/04/2015,0,NA,NA,88
WCP,WCP_05,3.172795314,-55.63010737,19/04/2015,0,NA,NA,89
WCP,WCP_05,9.504647152,-166.9346619,20/04/2015,0,NA,NA,90
WCP,WCP_05,7.878459584,58.79442972,21/04/2015,0,NA,NA,91
WCP,WCP_05,12.63474742,95.66171821,22/04/2015,0,NA,NA,92
WCP,WCP_05,8.368901777,80.71491108,23/04/2015,0,NA,NA,93
WCP,WCP_05,14.24346835,52.224447,24/04/2015,0,NA,NA,94
WCP,WCP_05,11.67279335,56.77214854,25/04/2015,0,NA,NA,95
WCP,WCP_05,8.109839509,43.42530205,26/04/2015,0,NA,NA,96
WCP,WCP_05,6.850983631,11.20230115,27/04/2015,0,NA,NA,97
WCP,WCP_05,7.395580592,7.509367684,28/04/2015,0,NA,NA,98
WCP,WCP_05,8.091295336,60.92472064,29/04/2015,0,NA,NA,99
WCP,WCP_05,8.237648947,94.20176097,30/04/2015,0,NA,NA,100
WCP,WCP_05,8.795241829,104.0897276,01/05/2015,0,NA,NA,101
WCP,WCP_05,11.39539956,139.0182902,02/05/2015,0,NA,NA,102
WCP,WCP_05,7.546150552,139.6035644,03/05/2015,0,NA,NA,103
WCP,WCP_05,12.66111246,140.2482221,04/05/2015,0,NA,NA,104
WCP,WCP_05,10.17870191,86.49940033,05/05/2015,0,NA,NA,105
WCP,WCP_05,6.691256511,53.46296445,06/05/2015,0,NA,NA,106
WCP,WCP_05,6.140495838,32.5032924,07/05/2015,1,NA,NA,107
WCP,WCP_04,5.353660833,159.0205873,31/03/2015,0,NA,NA,70
WCP,WCP_04,8.321666497,124.2300428,01/04/2015,0,NA,NA,71
WCP,WCP_04,12.40089359,152.7214593,02/04/2015,0,NA,NA,72
WCP,WCP_04,12.05743591,145.3776535,03/04/2015,0,NA,NA,73
WCP,WCP_04,10.40110787,94.17393741,04/04/2015,0,NA,NA,74
WCP,WCP_04,8.513666254,85.69857283,05/04/2015,0,NA,NA,75
WCP,WCP_04,10.54610412,69.86282377,06/04/2015,0,NA,NA,76
WCP,WCP_04,10.00183481,44.42170773,07/04/2015,0,NA,NA,77
WCP,WCP_04,9.197067178,14.82142697,08/04/2015,0,NA,NA,78
WCP,WCP_04,6.08207348,46.84520855,09/04/2015,0,NA,NA,79
WCP,WCP_04,4.262460155,79.79761619,10/04/2015,0,NA,NA,80
WCP,WCP_04,4.639134478,-163.5417792,11/04/2015,0,NA,NA,81
WCP,WCP_04,6.688555919,137.5514138,12/04/2015,0,NA,NA,82
WCP,WCP_04,7.465151326,137.3547092,13/04/2015,0,NA,NA,83
WCP,WCP_04,9.079987126,100.1398187,14/04/2015,0,NA,NA,84
WCP,WCP_04,4.716490633,97.35854472,15/04/2015,0,NA,NA,85
WCP,WCP_04,9.95101099,56.70908284,16/04/2015,0,NA,NA,86
WCP,WCP_04,12.17591139,91.30444152,17/04/2015,0,NA,NA,87
WCP,WCP_04,8.41841519,96.32226219,18/04/2015,0,NA,NA,88
WCP,WCP_04,3.172795314,-55.63010737,19/04/2015,1,NA,NA,89
WCP,WCP_12,6.688555919,137.5514138,12/04/2015,0,NA,NA,82
WCP,WCP_12,7.465151326,137.3547092,13/04/2015,0,NA,NA,83
WCP,WCP_12,9.079987126,100.1398187,14/04/2015,0,NA,NA,84
WCP,WCP_12,4.716490633,97.35854472,15/04/2015,0,NA,NA,85
WCP,WCP_12,9.95101099,56.70908284,16/04/2015,0,NA,NA,86
WCP,WCP_12,12.17591139,91.30444152,17/04/2015,0,NA,NA,87
WCP,WCP_12,8.41841519,96.32226219,18/04/2015,0,NA,NA,88
WCP,WCP_12,3.172795314,-55.63010737,19/04/2015,0,NA,NA,89
WCP,WCP_12,9.504647152,-166.9346619,20/04/2015,0,NA,NA,90
WCP,WCP_12,7.878459584,58.79442972,21/04/2015,0,NA,NA,91
WCP,WCP_12,12.63474742,95.66171821,22/04/2015,0,NA,NA,92
WCP,WCP_12,8.368901777,80.71491108,23/04/2015,0,NA,NA,93
WCP,WCP_12,14.24346835,52.224447,24/04/2015,0,NA,NA,94
WCP,WCP_12,11.67279335,56.77214854,25/04/2015,0,NA,NA,95
WCP,WCP_12,8.109839509,43.42530205,26/04/2015,0,NA,NA,96
WCP,WCP_12,6.850983631,11.20230115,27/04/2015,0,NA,NA,97
WCP,WCP_12,7.395580592,7.509367684,28/04/2015,0,NA,NA,98
WCP,WCP_12,8.091295336,60.92472064,29/04/2015,0,NA,NA,99
WCP,WCP_12,8.237648947,94.20176097,30/04/2015,0,NA,NA,100
WCP,WCP_12,8.795241829,104.0897276,01/05/2015,1,NA,NA,101
WCP,WCP_11,8.513666254,85.69857283,05/04/2015,0,NA,NA,75
WCP,WCP_11,10.54610412,69.86282377,06/04/2015,0,NA,NA,76
WCP,WCP_11,10.00183481,44.42170773,07/04/2015,0,NA,NA,77
WCP,WCP_11,9.197067178,14.82142697,08/04/2015,0,NA,NA,78
WCP,WCP_11,6.08207348,46.84520855,09/04/2015,0,NA,NA,79
WCP,WCP_11,4.262460155,79.79761619,10/04/2015,0,NA,NA,80
WCP,WCP_11,4.639134478,-163.5417792,11/04/2015,0,NA,NA,81
WCP,WCP_11,6.688555919,137.5514138,12/04/2015,0,NA,NA,82
WCP,WCP_11,7.465151326,137.3547092,13/04/2015,0,NA,NA,83
WCP,WCP_11,9.079987126,100.1398187,14/04/2015,0,NA,NA,84
WCP,WCP_11,4.716490633,97.35854472,15/04/2015,0,NA,NA,85
WCP,WCP_11,9.95101099,56.70908284,16/04/2015,0,NA,NA,86
WCP,WCP_11,12.17591139,91.30444152,17/04/2015,0,NA,NA,87
WCP,WCP_11,8.41841519,96.32226219,18/04/2015,0,NA,NA,88
WCP,WCP_11,3.172795314,-55.63010737,19/04/2015,0,NA,NA,89
WCP,WCP_11,9.504647152,-166.9346619,20/04/2015,0,NA,NA,90
WCP,WCP_11,7.878459584,58.79442972,21/04/2015,0,NA,NA,91
WCP,WCP_11,12.63474742,95.66171821,22/04/2015,0,NA,NA,92
WCP,WCP_11,8.368901777,80.71491108,23/04/2015,0,NA,NA,93
WCP,WCP_11,14.24346835,52.224447,24/04/2015,1,NA,NA,94
WCP,WCP_01,10.40110787,94.17393741,04/04/2015,0,NA,NA,74
WCP,WCP_01,8.513666254,85.69857283,05/04/2015,0,NA,NA,75
WCP,WCP_01,10.54610412,69.86282377,06/04/2015,0,NA,NA,76
WCP,WCP_01,10.00183481,44.42170773,07/04/2015,0,NA,NA,77
WCP,WCP_01,9.197067178,14.82142697,08/04/2015,0,NA,NA,78
WCP,WCP_01,6.08207348,46.84520855,09/04/2015,0,NA,NA,79
WCP,WCP_01,4.262460155,79.79761619,10/04/2015,0,NA,NA,80
WCP,WCP_01,4.639134478,-163.5417792,11/04/2015,0,NA,NA,81
WCP,WCP_01,6.688555919,137.5514138,12/04/2015,0,NA,NA,82
WCP,WCP_01,7.465151326,137.3547092,13/04/2015,0,NA,NA,83
WCP,WCP_01,9.079987126,100.1398187,14/04/2015,0,NA,NA,84
WCP,WCP_01,4.716490633,97.35854472,15/04/2015,0,NA,NA,85
WCP,WCP_01,9.95101099,56.70908284,16/04/2015,0,NA,NA,86
WCP,WCP_01,12.17591139,91.30444152,17/04/2015,0,NA,NA,87
WCP,WCP_01,8.41841519,96.32226219,18/04/2015,0,NA,NA,88
WCP,WCP_01,3.172795314,-55.63010737,19/04/2015,0,NA,NA,89
WCP,WCP_01,9.504647152,-166.9346619,20/04/2015,0,NA,NA,90
WCP,WCP_01,7.878459584,58.79442972,21/04/2015,0,NA,NA,91
WCP,WCP_01,12.63474742,95.66171821,22/04/2015,0,NA,NA,92
WCP,WCP_01,8.368901777,80.71491108,23/04/2015,1,NA,NA,93
WCP,WCP_07,5.353660833,159.0205873,31/03/2015,0,NA,NA,70
WCP,WCP_07,8.321666497,124.2300428,01/04/2015,0,NA,NA,71
WCP,WCP_07,12.40089359,152.7214593,02/04/2015,0,NA,NA,72
WCP,WCP_07,12.05743591,145.3776535,03/04/2015,0,NA,NA,73
WCP,WCP_07,10.40110787,94.17393741,04/04/2015,0,NA,NA,74
WCP,WCP_07,8.513666254,85.69857283,05/04/2015,0,NA,NA,75
WCP,WCP_07,10.54610412,69.86282377,06/04/2015,0,NA,NA,76
WCP,WCP_07,10.00183481,44.42170773,07/04/2015,0,NA,NA,77
WCP,WCP_07,9.197067178,14.82142697,08/04/2015,0,NA,NA,78
WCP,WCP_07,6.08207348,46.84520855,09/04/2015,0,NA,NA,79
WCP,WCP_07,4.262460155,79.79761619,10/04/2015,0,NA,NA,80
WCP,WCP_07,4.639134478,-163.5417792,11/04/2015,0,NA,NA,81
WCP,WCP_07,6.688555919,137.5514138,12/04/2015,0,NA,NA,82
WCP,WCP_07,7.465151326,137.3547092,13/04/2015,0,NA,NA,83
WCP,WCP_07,9.079987126,100.1398187,14/04/2015,0,NA,NA,84
WCP,WCP_07,4.716490633,97.35854472,15/04/2015,0,NA,NA,85
WCP,WCP_07,9.95101099,56.70908284,16/04/2015,0,NA,NA,86
WCP,WCP_07,12.17591139,91.30444152,17/04/2015,0,NA,NA,87
WCP,WCP_07,8.41841519,96.32226219,18/04/2015,0,NA,NA,88
WCP,WCP_07,3.172795314,-55.63010737,19/04/2015,1,NA,NA,89
WCP,WCP_10,12.40089359,152.7214593,02/04/2015,0,NA,NA,72
WCP,WCP_10,12.05743591,145.3776535,03/04/2015,0,NA,NA,73
WCP,WCP_10,10.40110787,94.17393741,04/04/2015,0,NA,NA,74
WCP,WCP_10,8.513666254,85.69857283,05/04/2015,0,NA,NA,75
WCP,WCP_10,10.54610412,69.86282377,06/04/2015,0,NA,NA,76
WCP,WCP_10,10.00183481,44.42170773,07/04/2015,0,NA,NA,77
WCP,WCP_10,9.197067178,14.82142697,08/04/2015,0,NA,NA,78
WCP,WCP_10,6.08207348,46.84520855,09/04/2015,0,NA,NA,79
WCP,WCP_10,4.262460155,79.79761619,10/04/2015,0,NA,NA,80
WCP,WCP_10,4.639134478,-163.5417792,11/04/2015,0,NA,NA,81
WCP,WCP_10,6.688555919,137.5514138,12/04/2015,0,NA,NA,82
WCP,WCP_10,7.465151326,137.3547092,13/04/2015,0,NA,NA,83
WCP,WCP_10,9.079987126,100.1398187,14/04/2015,0,NA,NA,84
WCP,WCP_10,4.716490633,97.35854472,15/04/2015,0,NA,NA,85
WCP,WCP_10,9.95101099,56.70908284,16/04/2015,0,NA,NA,86
WCP,WCP_10,12.17591139,91.30444152,17/04/2015,0,NA,NA,87
WCP,WCP_10,8.41841519,96.32226219,18/04/2015,0,NA,NA,88
WCP,WCP_10,3.172795314,-55.63010737,19/04/2015,0,NA,NA,89
WCP,WCP_10,9.504647152,-166.9346619,20/04/2015,0,NA,NA,90
WCP,WCP_10,7.878459584,58.79442972,21/04/2015,1,NA,NA,91
WCP,WCP_06,5.353660833,159.0205873,31/03/2015,0,NA,NA,70
WCP,WCP_06,8.321666497,124.2300428,01/04/2015,0,NA,NA,71
WCP,WCP_06,12.40089359,152.7214593,02/04/2015,0,NA,NA,72
WCP,WCP_06,12.05743591,145.3776535,03/04/2015,0,NA,NA,73
WCP,WCP_06,10.40110787,94.17393741,04/04/2015,0,NA,NA,74
WCP,WCP_06,8.513666254,85.69857283,05/04/2015,0,NA,NA,75
WCP,WCP_06,10.54610412,69.86282377,06/04/2015,0,NA,NA,76
WCP,WCP_06,10.00183481,44.42170773,07/04/2015,0,NA,NA,77
WCP,WCP_06,9.197067178,14.82142697,08/04/2015,0,NA,NA,78
WCP,WCP_06,6.08207348,46.84520855,09/04/2015,0,NA,NA,79
WCP,WCP_06,4.262460155,79.79761619,10/04/2015,0,NA,NA,80
WCP,WCP_06,4.639134478,-163.5417792,11/04/2015,0,NA,NA,81
WCP,WCP_06,6.688555919,137.5514138,12/04/2015,0,NA,NA,82
WCP,WCP_06,7.465151326,137.3547092,13/04/2015,0,NA,NA,83
WCP,WCP_06,9.079987126,100.1398187,14/04/2015,0,NA,NA,84
WCP,WCP_06,4.716490633,97.35854472,15/04/2015,0,NA,NA,85
WCP,WCP_06,9.95101099,56.70908284,16/04/2015,0,NA,NA,86
WCP,WCP_06,12.17591139,91.30444152,17/04/2015,1,NA,NA,87
WCP,WCP_09,10.54610412,69.86282377,06/04/2015,0,NA,NA,76
WCP,WCP_09,10.00183481,44.42170773,07/04/2015,0,NA,NA,77
WCP,WCP_09,9.197067178,14.82142697,08/04/2015,0,NA,NA,78
WCP,WCP_09,6.08207348,46.84520855,09/04/2015,0,NA,NA,79
WCP,WCP_09,4.262460155,79.79761619,10/04/2015,0,NA,NA,80
WCP,WCP_09,4.639134478,-163.5417792,11/04/2015,0,NA,NA,81
WCP,WCP_09,6.688555919,137.5514138,12/04/2015,0,NA,NA,82
WCP,WCP_09,7.465151326,137.3547092,13/04/2015,0,NA,NA,83
WCP,WCP_09,9.079987126,100.1398187,14/04/2015,0,NA,NA,84
WCP,WCP_09,4.716490633,97.35854472,15/04/2015,0,NA,NA,85
WCP,WCP_09,9.95101099,56.70908284,16/04/2015,0,NA,NA,86
WCP,WCP_09,12.17591139,91.30444152,17/04/2015,0,NA,NA,87
WCP,WCP_09,8.41841519,96.32226219,18/04/2015,0,NA,NA,88
WCP,WCP_09,3.172795314,-55.63010737,19/04/2015,0,NA,NA,89
WCP,WCP_09,9.504647152,-166.9346619,20/04/2015,0,NA,NA,90
WCP,WCP_09,7.878459584,58.79442972,21/04/2015,0,NA,NA,91
WCP,WCP_09,12.63474742,95.66171821,22/04/2015,0,NA,NA,92
WCP,WCP_09,8.368901777,80.71491108,23/04/2015,0,NA,NA,93
WCP,WCP_09,14.24346835,52.224447,24/04/2015,0,NA,NA,94
WCP,WCP_09,11.67279335,56.77214854,25/04/2015,1,NA,NA,95
WCP,WCP_08,5.353660833,159.0205873,31/03/2015,0,NA,NA,70
WCP,WCP_08,8.321666497,124.2300428,01/04/2015,0,NA,NA,71
WCP,WCP_08,12.40089359,152.7214593,02/04/2015,0,NA,NA,72
WCP,WCP_08,12.05743591,145.3776535,03/04/2015,0,NA,NA,73
WCP,WCP_08,10.40110787,94.17393741,04/04/2015,0,NA,NA,74
WCP,WCP_08,8.513666254,85.69857283,05/04/2015,0,NA,NA,75
WCP,WCP_08,10.54610412,69.86282377,06/04/2015,0,NA,NA,76
WCP,WCP_08,10.00183481,44.42170773,07/04/2015,0,NA,NA,77
WCP,WCP_08,9.197067178,14.82142697,08/04/2015,0,NA,NA,78
WCP,WCP_08,6.08207348,46.84520855,09/04/2015,0,NA,NA,79
WCP,WCP_08,4.262460155,79.79761619,10/04/2015,0,NA,NA,80
WCP,WCP_08,4.639134478,-163.5417792,11/04/2015,0,NA,NA,81
WCP,WCP_08,6.688555919,137.5514138,12/04/2015,0,NA,NA,82
WCP,WCP_08,7.465151326,137.3547092,13/04/2015,0,NA,NA,83
WCP,WCP_08,9.079987126,100.1398187,14/04/2015,0,NA,NA,84
WCP,WCP_08,4.716490633,97.35854472,15/04/2015,0,NA,NA,85
WCP,WCP_08,9.95101099,56.70908284,16/04/2015,0,NA,NA,86
WCP,WCP_08,12.17591139,91.30444152,17/04/2015,0,NA,NA,87
WCP,WCP_08,8.41841519,96.32226219,18/04/2015,0,NA,NA,88
WCP,WCP_08,3.172795314,-55.63010737,19/04/2015,1,NA,NA,89
